id	type	contextId	activityId	entityType	entityId
50211	Suspect	6508	25630	Person	21416
50208	Offender	6508	25628	Person	5207
50213	Offender	6508	25630	Person	16308
50214	Suspect	6508	25631	Person	17077
50217	Witness	6508	25632	Person	10302
50203	Witness	6508	25626	Person	21412
50210	Victim	6508	25629	Person	8842
50204	Victim	6508	25626	Person	21413
50232	Offender	6509	25640	Person	21425
50220	Witness	6509	25633	Person	6989
50229	Victim	6509	25638	Person	21424
50223	Witness	6509	25635	Person	5769
50225	Offender	6509	25637	Person	21421
50226	Offender	6509	25637	Person	6148
50221	Witness	6509	25634	Person	21419
50230	Witness	6509	25638	Person	1884
50219	Offender	6509	25633	Person	15391
50227	Offender	6509	25637	Person	21422
50231	Offender	6509	25639	Person	12908
50224	Suspect	6509	25636	Person	21420
50228	Suspect	6509	25638	Person	21423
50222	Offender	6509	25634	Person	10903
50218	Witness	6509	25633	Person	9277
50233	Suspect	6510	25641	Person	3136
50238	Offender	6510	25643	Person	21426
50236	Victim	6510	25642	Person	9549
50235	Witness	6510	25641	Person	9153
50234	Victim	6510	25641	Person	8394
50237	Offender	6510	25642	Person	13993
50254	Witness	6511	25649	Person	10134
50253	Victim	6511	25649	Person	5787
50248	Witness	6511	25647	Person	21432
50242	Witness	6511	25645	Person	21427
50251	Offender	6511	25648	Person	21433
50249	Offender	6511	25648	Person	8216
50239	Offender	6511	25644	Person	18066
50245	Victim	6511	25646	Person	7687
50246	Victim	6511	25647	Person	21430
50241	Victim	6511	25645	Person	3103
50243	Suspect	6511	25646	Person	21428
50247	Victim	6511	25647	Person	21431
50244	Victim	6511	25646	Person	21429
50250	Victim	6511	25648	Person	2927
50240	Witness	6511	25645	Person	14414
50252	Suspect	6511	25649	Person	21434
50259	Victim	6512	25651	Person	7535
50262	Suspect	6512	25653	Person	21436
50255	Offender	6512	25650	Person	5357
50256	Offender	6512	25650	Person	19194
50261	Witness	6512	25652	Person	5350
50258	Witness	6512	25651	Person	17384
50257	Victim	6512	25651	Person	21435
50260	Victim	6512	25652	Person	12797
50263	Suspect	6513	25654	Person	2730
50267	Victim	6514	25656	Person	21439
50264	Offender	6514	25655	Person	21437
50265	Offender	6514	25655	Person	1741
50266	Offender	6514	25656	Person	21438
50272	Suspect	6515	25658	Person	21441
50288	Suspect	6515	25664	Person	15749
50276	Offender	6515	25659	Person	19695
50280	Offender	6515	25661	Person	21444
50275	Victim	6515	25659	Person	20446
50277	Offender	6515	25660	Person	9849
50269	Suspect	6515	25657	Person	6571
50274	Suspect	6515	25659	Person	16708
50268	Victim	6515	25657	Person	4036
50281	Witness	6515	25661	Person	11411
50287	Witness	6515	25663	Person	19024
50273	Victim	6515	25658	Person	21442
50284	Victim	6515	25662	Person	21445
50283	Offender	6515	25662	Person	10615
50289	Offender	6515	25664	Person	14554
50286	Suspect	6515	25663	Person	21447
50270	Victim	6515	25657	Person	21440
50285	Victim	6515	25663	Person	21446
50282	Suspect	6515	25662	Person	5158
50271	Witness	6515	25658	Person	10090
50279	Witness	6515	25660	Person	5197
50278	Suspect	6515	25660	Person	21443
50290	Suspect	6516	25665	Person	10791
50291	Suspect	6516	25665	Person	14846
50292	Suspect	6517	25666	Person	19440
50294	Victim	6517	25666	Person	20147
50293	Suspect	6517	25666	Person	9039
50295	Witness	6518	25667	Person	21448
50296	Witness	6518	25668	Person	21449
50297	Suspect	6519	25669	Person	3091
50302	Offender	6519	25672	Person	12017
50299	Witness	6519	25671	Person	21450
50298	Witness	6519	25670	Person	2797
50303	Offender	6519	25673	Association	1157
50300	Suspect	6519	25671	Person	3326
50301	Offender	6519	25671	Person	3631
50307	Witness	6520	25675	Person	7920
50310	Victim	6520	25676	Person	21454
50306	Suspect	6520	25674	Person	21451
50312	Victim	6520	25678	Person	21456
50304	Suspect	6520	25674	Person	19369
50305	Victim	6520	25674	Person	12908
50311	Victim	6520	25677	Person	21455
50308	Victim	6520	25675	Person	21452
50309	Suspect	6520	25676	Person	21453
50313	Offender	6520	25678	Person	21457
50314	Witness	6520	25678	Person	17866
50316	Witness	6521	25679	Person	21459
50315	Witness	6521	25679	Person	21458
50323	Victim	6522	25683	Person	21463
50326	Suspect	6522	25685	Person	8604
50321	Offender	6522	25682	Person	21462
50328	Victim	6522	25686	Person	6979
50330	Suspect	6522	25686	Association	1010
50331	Witness	6522	25687	Person	21467
50317	Victim	6522	25680	Person	18608
50318	Offender	6522	25680	Person	21460
50325	Offender	6522	25685	Association	1144
50329	Victim	6522	25686	Person	13013
50327	Suspect	6522	25685	Person	15494
50319	Victim	6522	25680	Person	21461
50322	Victim	6522	25683	Person	21460
50324	Witness	6522	25684	Person	21464
50332	Suspect	6522	25687	Person	21468
50320	Suspect	6522	25681	Person	17474
50345	Victim	6523	25694	Person	6902
50341	Witness	6523	25692	Person	14153
50343	Suspect	6523	25693	Person	8906
50348	Witness	6523	25695	Person	16044
50337	Victim	6523	25690	Association	1035
50342	Offender	6523	25693	Person	21472
50334	Witness	6523	25688	Person	21469
50336	Offender	6523	25689	Person	21471
50344	Witness	6523	25693	Person	6937
50339	Witness	6523	25691	Person	17522
50335	Victim	6523	25689	Person	21470
50347	Witness	6523	25695	Person	21474
50338	Victim	6523	25691	Person	15479
50340	Suspect	6523	25691	Person	19143
50333	Offender	6523	25688	Person	9959
50346	Witness	6523	25695	Person	21473
50357	Offender	6524	25698	Association	1034
50362	Witness	6524	25701	Person	21483
50355	Victim	6524	25698	Person	21478
50364	Witness	6524	25702	Person	14317
50365	Witness	6524	25703	Person	11166
50349	Offender	6524	25696	Person	6909
50360	Victim	6524	25700	Person	14287
50350	Suspect	6524	25696	Person	21475
50352	Offender	6524	25697	Person	10606
50359	Witness	6524	25699	Person	1127
50354	Witness	6524	25697	Person	21477
50356	Witness	6524	25698	Person	15544
50361	Suspect	6524	25701	Association	1084
50353	Victim	6524	25697	Person	21476
50363	Victim	6524	25701	Person	6795
50358	Witness	6524	25699	Person	14987
50351	Victim	6524	25696	Person	11250
50373	Victim	6525	25706	Person	21487
50372	Witness	6525	25706	Person	10461
50375	Witness	6525	25708	Person	11814
50374	Suspect	6525	25707	Person	21488
50376	Witness	6525	25709	Person	11605
50371	Suspect	6525	25705	Person	19718
50367	Offender	6525	25704	Person	6047
50368	Offender	6525	25704	Person	15501
50369	Victim	6525	25705	Person	21485
50377	Suspect	6525	25709	Person	1516
50370	Offender	6525	25705	Person	21486
50366	Offender	6525	25704	Person	21484
50380	Victim	6526	25710	Person	4420
50378	Suspect	6526	25710	Person	1661
50379	Witness	6526	25710	Person	9226
50384	Witness	6527	25712	Person	2930
50382	Offender	6527	25711	Person	21489
50383	Suspect	6527	25712	Person	21490
50385	Victim	6527	25712	Person	19467
50389	Suspect	6527	25714	Person	21492
50391	Witness	6527	25715	Person	19933
50388	Victim	6527	25714	Person	21491
50387	Offender	6527	25714	Person	4081
50390	Suspect	6527	25715	Person	1489
50386	Victim	6527	25713	Person	2266
50381	Witness	6527	25711	Person	9817
50395	Offender	6528	25717	Person	5664
50393	Offender	6528	25716	Person	8839
50397	Witness	6528	25718	Person	21493
50392	Victim	6528	25716	Association	1066
50394	Witness	6528	25716	Person	8751
50396	Witness	6528	25717	Person	16017
50399	Victim	6529	25719	Person	21494
50398	Victim	6529	25719	Person	1407
50403	Suspect	6530	25722	Person	21496
50405	Offender	6530	25723	Person	15284
50407	Victim	6530	25724	Person	21498
50408	Witness	6530	25725	Person	21499
50404	Suspect	6530	25723	Person	21497
50400	Victim	6530	25720	Person	21495
50401	Victim	6530	25720	Person	16044
50402	Witness	6530	25721	Person	4202
50406	Witness	6530	25723	Person	11617
50413	Suspect	6531	25728	Person	21502
50415	Suspect	6531	25730	Person	21504
50409	Witness	6531	25726	Person	21500
50412	Witness	6531	25727	Person	21501
50410	Victim	6531	25726	Person	9637
50414	Suspect	6531	25729	Person	21503
50411	Offender	6531	25727	Person	9430
50426	Victim	6532	25735	Person	7449
50417	Victim	6532	25731	Person	12747
50428	Witness	6532	25736	Person	12657
50424	Victim	6532	25734	Person	11188
50421	Victim	6532	25733	Person	16894
50425	Victim	6532	25735	Person	21509
50419	Victim	6532	25732	Person	2507
50418	Suspect	6532	25732	Association	1214
50422	Suspect	6532	25734	Person	18460
50427	Witness	6532	25736	Person	12127
50423	Witness	6532	25734	Person	21508
50416	Victim	6532	25731	Person	2205
50420	Suspect	6532	25733	Person	9081
50433	Victim	6533	25739	Person	21511
50434	Offender	6533	25740	Person	9911
50435	Witness	6533	25741	Person	1801
50429	Witness	6533	25737	Person	5716
50437	Offender	6533	25742	Person	6449
50430	Offender	6533	25738	Person	18269
50431	Victim	6533	25739	Person	21510
50438	Suspect	6533	25742	Person	21512
50432	Witness	6533	25739	Person	3161
50436	Victim	6533	25741	Person	21262
50442	Victim	6534	25744	Person	9585
50443	Victim	6534	25744	Person	14434
50445	Witness	6534	25745	Person	1225
50441	Offender	6534	25743	Person	4859
50449	Witness	6534	25746	Person	21514
50452	Offender	6534	25747	Person	15815
50446	Victim	6534	25745	Person	19817
50447	Offender	6534	25745	Person	19551
50450	Suspect	6534	25746	Person	8773
50439	Suspect	6534	25743	Person	1362
50451	Offender	6534	25747	Person	20792
50444	Witness	6534	25744	Person	16715
50440	Witness	6534	25743	Person	2010
50448	Witness	6534	25746	Person	21513
50453	Witness	6535	25748	Person	14596
50469	Victim	6536	25755	Person	7358
50471	Offender	6536	25755	Person	13763
50460	Victim	6536	25751	Person	21519
50468	Suspect	6536	25754	Person	21522
50454	Victim	6536	25749	Person	21515
50462	Offender	6536	25752	Person	8477
50463	Suspect	6536	25752	Person	5505
50459	Victim	6536	25751	Person	21518
50456	Suspect	6536	25749	Person	21517
50465	Offender	6536	25753	Person	2814
50461	Victim	6536	25752	Person	21520
50464	Victim	6536	25753	Person	19391
50455	Witness	6536	25749	Person	21516
50466	Victim	6536	25753	Person	21521
50457	Witness	6536	25750	Person	16891
50470	Offender	6536	25755	Person	12123
50458	Suspect	6536	25751	Person	2314
50467	Offender	6536	25754	Person	4320
50478	Offender	6537	25758	Person	1718
50489	Victim	6537	25762	Person	21534
50481	Victim	6537	25759	Person	21525
50476	Suspect	6537	25757	Person	6440
50490	Offender	6537	25762	Association	1096
50484	Offender	6537	25760	Person	21527
50487	Witness	6537	25761	Person	21528
50475	Offender	6537	25757	Association	1077
50485	Suspect	6537	25761	Person	5281
50486	Offender	6537	25761	Person	10411
50473	Victim	6537	25756	Person	19315
50474	Suspect	6537	25756	Person	11348
50477	Offender	6537	25758	Association	1098
50488	Witness	6537	25762	Association	1158
50482	Victim	6537	25760	Person	21526
50472	Offender	6537	25756	Person	21523
50480	Victim	6537	25759	Person	21524
50483	Suspect	6537	25760	Person	8061
50479	Offender	6537	25758	Person	6411
50491	Victim	6538	25763	Person	10438
50494	Offender	6539	25765	Person	21538
50493	Witness	6539	25765	Person	21537
50492	Offender	6539	25764	Person	14896
50495	Witness	6539	25765	Person	21539
50503	Witness	6540	25770	Person	21542
50506	Victim	6540	25771	Person	3215
50496	Suspect	6540	25766	Person	1524
50501	Offender	6540	25769	Person	17315
50499	Witness	6540	25767	Association	1013
50508	Offender	6540	25772	Person	17645
50502	Victim	6540	25769	Person	20724
50498	Victim	6540	25767	Person	3368
50507	Witness	6540	25771	Association	1214
50509	Victim	6540	25772	Person	4565
50504	Suspect	6540	25770	Person	21543
50497	Victim	6540	25766	Person	21540
50505	Victim	6540	25771	Person	11780
50500	Victim	6540	25768	Person	21541
50512	Suspect	6541	25773	Person	21545
50515	Victim	6541	25775	Person	3551
50511	Offender	6541	25773	Person	3925
50513	Witness	6541	25774	Person	9918
50514	Witness	6541	25774	Person	21546
50516	Witness	6541	25775	Person	15582
50510	Witness	6541	25773	Association	1171
50522	Victim	6542	25779	Person	21549
50521	Witness	6542	25779	Person	21548
50524	Witness	6542	25780	Person	11999
50520	Victim	6542	25778	Person	20027
50517	Offender	6542	25776	Person	21547
50527	Witness	6542	25782	Person	16484
50529	Offender	6542	25782	Person	21550
50525	Victim	6542	25781	Person	7601
50530	Offender	6542	25783	Person	11191
50526	Suspect	6542	25781	Person	2678
50528	Suspect	6542	25782	Person	18900
50519	Offender	6542	25778	Person	13327
50523	Victim	6542	25780	Person	20977
50518	Victim	6542	25777	Person	11823
50533	Victim	6543	25785	Association	1043
50538	Witness	6543	25787	Person	18637
50539	Victim	6543	25788	Person	8519
50532	Victim	6543	25784	Person	10876
50535	Witness	6543	25786	Person	6266
50541	Victim	6543	25790	Association	1098
50536	Suspect	6543	25787	Person	6630
50531	Witness	6543	25784	Person	12656
50534	Witness	6543	25785	Person	21551
50537	Suspect	6543	25787	Person	21552
50540	Suspect	6543	25789	Person	3348
50543	Offender	6543	25790	Person	12548
50542	Witness	6543	25790	Person	20923
50550	Suspect	6544	25794	Person	21555
50545	Suspect	6544	25791	Person	21553
50546	Witness	6544	25791	Person	6008
50548	Witness	6544	25793	Person	11534
50547	Witness	6544	25792	Person	21554
50549	Suspect	6544	25793	Person	4680
50551	Victim	6544	25794	Person	21556
50554	Offender	6544	25795	Association	1019
50553	Offender	6544	25795	Person	4235
50544	Witness	6544	25791	Person	15058
50552	Offender	6544	25795	Person	10792
50561	Victim	6545	25799	Person	8706
50556	Suspect	6545	25796	Association	1092
50558	Offender	6545	25797	Person	17374
50559	Suspect	6545	25798	Person	10824
50555	Victim	6545	25796	Person	21559
50562	Witness	6545	25799	Person	21563
50560	Suspect	6545	25799	Person	21562
50557	Witness	6545	25796	Person	11415
50563	Victim	6546	25800	Person	21564
50564	Offender	6547	25801	Person	9257
50567	Offender	6548	25802	Person	9418
50566	Offender	6548	25802	Person	21565
50573	Suspect	6548	25805	Person	11118
50574	Victim	6548	25806	Person	21570
50568	Suspect	6548	25803	Person	21566
50570	Offender	6548	25804	Person	4962
50575	Offender	6548	25807	Person	19148
50565	Witness	6548	25802	Person	16823
50579	Suspect	6548	25808	Person	21572
50576	Suspect	6548	25807	Person	21571
50571	Victim	6548	25804	Person	21568
50577	Suspect	6548	25808	Person	2344
50569	Witness	6548	25804	Person	21567
50572	Offender	6548	25805	Person	21569
50580	Witness	6548	25809	Person	4428
50578	Witness	6548	25808	Person	6058
50581	Witness	6548	25809	Person	21573
50582	Suspect	6549	25810	Person	21574
50584	Offender	6549	25810	Person	6621
50583	Victim	6549	25810	Person	10545
50585	Witness	6550	25811	Person	21575
50588	Victim	6551	25813	Person	21576
50589	Suspect	6551	25813	Person	12620
50586	Witness	6551	25812	Person	5855
50587	Victim	6551	25813	Person	10846
50596	Offender	6552	25816	Person	18032
50599	Offender	6552	25818	Person	6246
50602	Suspect	6552	25819	Person	21583
50590	Witness	6552	25814	Person	15426
50603	Victim	6552	25820	Person	5391
50600	Victim	6552	25818	Person	21581
50592	Witness	6552	25815	Person	15185
50601	Victim	6552	25818	Person	21582
50604	Offender	6552	25820	Person	5576
50593	Victim	6552	25815	Person	21577
50597	Witness	6552	25816	Association	1031
50594	Suspect	6552	25815	Person	13134
50591	Witness	6552	25814	Association	1182
50595	Offender	6552	25816	Person	15984
50598	Witness	6552	25817	Person	21580
50606	Offender	6553	25822	Association	1119
50607	Victim	6553	25823	Person	20231
50609	Victim	6553	25823	Person	21585
50605	Suspect	6553	25821	Person	6461
50608	Suspect	6553	25823	Person	8269
50611	Offender	6554	25824	Person	21586
50617	Offender	6554	25827	Person	5917
50610	Suspect	6554	25824	Person	3037
50614	Suspect	6554	25826	Person	6004
50616	Witness	6554	25827	Person	21587
50612	Witness	6554	25825	Person	4018
50613	Victim	6554	25825	Person	10006
50615	Suspect	6554	25826	Person	8430
50628	Suspect	6555	25832	Person	1962
50625	Offender	6555	25831	Person	4631
50626	Victim	6555	25832	Person	21591
50627	Victim	6555	25832	Person	1346
50622	Witness	6555	25830	Person	6355
50623	Victim	6555	25830	Person	21589
50629	Witness	6555	25833	Person	14818
50619	Suspect	6555	25829	Person	21588
50621	Witness	6555	25829	Person	17133
50630	Witness	6555	25833	Person	2254
50624	Suspect	6555	25831	Person	21590
50631	Victim	6555	25834	Person	18776
50618	Victim	6555	25828	Person	8756
50620	Suspect	6555	25829	Person	6378
50632	Witness	6556	25835	Person	21592
50634	Victim	6556	25836	Person	6412
50633	Suspect	6556	25836	Person	21593
50636	Suspect	6557	25837	Person	21594
50642	Suspect	6557	25839	Person	21595
50639	Suspect	6557	25838	Person	1348
50641	Suspect	6557	25839	Person	8964
50644	Suspect	6557	25840	Person	20066
50637	Witness	6557	25838	Person	15892
50638	Suspect	6557	25838	Person	17147
50643	Victim	6557	25840	Person	21596
50635	Suspect	6557	25837	Person	3136
50640	Suspect	6557	25839	Association	1253
50645	Victim	6558	25841	Association	1087
50647	Witness	6558	25841	Person	21598
50648	Witness	6558	25842	Person	3529
50646	Offender	6558	25841	Person	21597
50649	Witness	6558	25842	Person	21357
50656	Suspect	6559	25846	Person	18628
50655	Victim	6559	25845	Person	14552
50653	Offender	6559	25844	Person	21600
50654	Offender	6559	25845	Person	21601
50650	Victim	6559	25843	Person	16085
50652	Offender	6559	25843	Person	6268
50660	Victim	6559	25847	Person	13785
50659	Suspect	6559	25847	Person	8017
50651	Victim	6559	25843	Person	21599
50658	Offender	6559	25846	Person	21602
50657	Offender	6559	25846	Person	18556
50661	Victim	6560	25848	Person	18587
50673	Victim	6560	25853	Person	13362
50662	Victim	6560	25849	Person	11258
50664	Witness	6560	25849	Person	6666
50674	Offender	6560	25853	Person	16055
50663	Suspect	6560	25849	Person	21603
50666	Victim	6560	25850	Person	21605
50667	Offender	6560	25850	Person	20961
50669	Witness	6560	25852	Person	21607
50665	Witness	6560	25850	Person	21604
50670	Witness	6560	25852	Person	21608
50668	Victim	6560	25851	Person	21606
50671	Victim	6560	25852	Person	13720
50672	Witness	6560	25853	Person	21609
50677	Witness	6561	25855	Person	14330
50676	Witness	6561	25855	Person	7601
50679	Witness	6561	25857	Person	7540
50678	Suspect	6561	25856	Association	1189
50675	Suspect	6561	25854	Person	21610
50681	Witness	6561	25859	Person	1245
50680	Victim	6561	25858	Person	3414
50682	Suspect	6561	25859	Person	21612
50685	Offender	6562	25860	Person	1677
50690	Victim	6562	25863	Person	9541
50684	Suspect	6562	25860	Person	21614
50686	Victim	6562	25861	Person	6359
50683	Offender	6562	25860	Person	21613
50687	Suspect	6562	25862	Person	21615
50689	Suspect	6562	25863	Association	1043
50688	Witness	6562	25863	Person	10473
50691	Victim	6563	25864	Person	19943
50692	Suspect	6563	25864	Person	15980
50695	Suspect	6564	25865	Association	1084
50696	Offender	6564	25866	Person	21621
50693	Offender	6564	25865	Person	21619
50698	Victim	6564	25867	Person	21622
50697	Victim	6564	25867	Person	10960
50700	Victim	6564	25868	Person	16280
50701	Victim	6564	25868	Person	9323
50694	Witness	6564	25865	Person	1235
50699	Witness	6564	25867	Person	16561
50702	Offender	6564	25868	Person	10346
50712	Offender	6565	25872	Person	11415
50710	Suspect	6565	25871	Person	21626
50711	Witness	6565	25872	Person	13931
50716	Offender	6565	25875	Person	21628
50717	Offender	6565	25875	Person	6965
50705	Offender	6565	25869	Person	21625
50718	Offender	6565	25875	Person	21629
50707	Witness	6565	25870	Person	2020
50708	Victim	6565	25871	Person	2676
50703	Victim	6565	25869	Person	21623
50709	Victim	6565	25871	Person	17876
50715	Offender	6565	25874	Person	21627
50713	Victim	6565	25873	Association	1137
50704	Victim	6565	25869	Association	1005
50714	Suspect	6565	25873	Person	8020
50706	Witness	6565	25870	Person	9768
50719	Offender	6565	25876	Person	21630
50733	Victim	6566	25883	Person	5627
50725	Suspect	6566	25879	Person	12299
50734	Suspect	6566	25884	Person	18447
50735	Witness	6566	25884	Person	21636
50723	Offender	6566	25878	Person	21633
50726	Offender	6566	25880	Person	13560
50730	Witness	6566	25882	Person	6405
50720	Suspect	6566	25877	Person	2458
50724	Suspect	6566	25878	Person	21634
50732	Offender	6566	25883	Person	17523
50722	Offender	6566	25878	Person	21632
50727	Witness	6566	25880	Person	10294
50731	Victim	6566	25882	Person	9771
50728	Witness	6566	25881	Person	8649
50729	Suspect	6566	25882	Person	21635
50721	Witness	6566	25877	Person	21631
50741	Witness	6567	25888	Person	4834
50736	Victim	6567	25885	Person	21637
50738	Offender	6567	25886	Person	21638
50737	Offender	6567	25885	Person	2757
50740	Suspect	6567	25888	Association	1003
50742	Suspect	6567	25888	Person	21641
50739	Offender	6567	25887	Person	15249
50745	Offender	6568	25891	Person	1510
50747	Witness	6568	25893	Person	6776
50744	Suspect	6568	25890	Person	20968
50748	Witness	6568	25893	Person	17204
50743	Offender	6568	25889	Person	12645
50746	Witness	6568	25892	Association	1253
50750	Witness	6569	25894	Person	21645
50755	Witness	6569	25896	Person	21647
50759	Victim	6569	25898	Person	19227
50757	Witness	6569	25897	Person	1570
50754	Victim	6569	25896	Person	4457
50751	Witness	6569	25894	Person	21646
50752	Victim	6569	25895	Person	1640
50756	Suspect	6569	25896	Person	21648
50758	Witness	6569	25897	Person	21649
50753	Offender	6569	25895	Person	18932
50749	Victim	6569	25894	Person	21644
50762	Offender	6570	25901	Person	21650
50764	Offender	6570	25902	Person	19413
50760	Suspect	6570	25899	Person	10166
50767	Victim	6570	25904	Person	19555
50761	Witness	6570	25900	Person	14606
50768	Suspect	6570	25904	Person	21652
50770	Victim	6570	25906	Person	21654
50769	Suspect	6570	25905	Person	21653
50765	Suspect	6570	25903	Person	3257
50766	Witness	6570	25904	Person	7199
50772	Offender	6570	25906	Person	1442
50763	Suspect	6570	25902	Person	21651
50771	Witness	6570	25906	Person	9402
50785	Suspect	6571	25913	Person	3386
50778	Victim	6571	25909	Person	16468
50781	Offender	6571	25911	Person	21659
50784	Suspect	6571	25912	Person	11903
50773	Victim	6571	25907	Person	10918
50774	Victim	6571	25907	Person	3505
50775	Suspect	6571	25908	Person	21655
50786	Witness	6571	25913	Person	8108
50776	Offender	6571	25908	Person	21656
50780	Witness	6571	25911	Association	1204
50779	Witness	6571	25910	Person	21657
50787	Suspect	6571	25913	Person	17017
50777	Suspect	6571	25908	Person	17170
50788	Victim	6571	25914	Person	3640
50783	Offender	6571	25912	Person	21660
50782	Offender	6571	25912	Person	6355
50791	Offender	6572	25916	Person	21662
50795	Suspect	6572	25917	Person	7706
50789	Witness	6572	25915	Person	21661
50790	Victim	6572	25916	Person	15770
50797	Offender	6572	25919	Person	21664
50799	Victim	6572	25919	Person	8456
50793	Witness	6572	25917	Person	21560
50798	Suspect	6572	25919	Person	18478
50792	Offender	6572	25916	Person	19506
50794	Offender	6572	25917	Person	4299
50796	Victim	6572	25918	Person	21663
50815	Witness	6573	25926	Person	6528
50806	Witness	6573	25923	Person	13694
50810	Offender	6573	25924	Person	11952
50809	Suspect	6573	25924	Person	21589
50808	Witness	6573	25923	Person	21668
50814	Victim	6573	25926	Person	18803
50812	Witness	6573	25925	Person	21134
50803	Offender	6573	25922	Person	16949
50802	Suspect	6573	25921	Person	8384
50805	Victim	6573	25922	Person	21666
50804	Victim	6573	25922	Person	16266
50813	Witness	6573	25925	Person	21671
50801	Witness	6573	25920	Person	21665
50807	Witness	6573	25923	Person	21667
50811	Suspect	6573	25924	Association	1056
50800	Suspect	6573	25920	Person	19957
50822	Witness	6574	25929	Person	2889
50817	Witness	6574	25927	Person	15152
50820	Victim	6574	25928	Person	17295
50818	Suspect	6574	25927	Person	21672
50819	Suspect	6574	25928	Person	18228
50821	Victim	6574	25928	Person	21673
50824	Witness	6574	25929	Person	8478
50823	Witness	6574	25929	Person	21674
50816	Victim	6574	25927	Person	14011
50826	Witness	6574	25931	Person	21676
50825	Victim	6574	25930	Person	21675
50833	Suspect	6575	25934	Person	10256
50830	Witness	6575	25933	Person	21678
50827	Witness	6575	25932	Person	21473
50829	Witness	6575	25932	Person	21330
50835	Victim	6575	25934	Person	5088
50831	Witness	6575	25933	Person	15974
50828	Victim	6575	25932	Person	21677
50834	Victim	6575	25934	Person	21679
50832	Victim	6575	25933	Person	20579
50842	Victim	6576	25937	Person	18106
50838	Victim	6576	25935	Person	11759
50840	Suspect	6576	25937	Person	12562
50837	Victim	6576	25935	Person	21680
50841	Offender	6576	25937	Association	1103
50836	Witness	6576	25935	Person	2015
50839	Victim	6576	25936	Person	21681
50848	Offender	6577	25940	Person	8407
50850	Victim	6577	25941	Person	8187
50854	Suspect	6577	25942	Association	1243
50849	Victim	6577	25940	Person	5597
50843	Offender	6577	25938	Person	21682
50851	Offender	6577	25941	Person	5445
50847	Victim	6577	25939	Person	4770
50846	Witness	6577	25939	Person	20825
50856	Witness	6577	25944	Person	11433
50855	Victim	6577	25943	Person	16052
50857	Offender	6577	25944	Person	5200
50852	Offender	6577	25942	Person	21459
50853	Witness	6577	25942	Person	21683
50844	Suspect	6577	25938	Person	14831
50845	Offender	6577	25939	Person	2513
50859	Suspect	6578	25945	Person	14716
50858	Offender	6578	25945	Person	21684
50860	Offender	6579	25946	Association	1077
50869	Witness	6579	25952	Person	21688
50865	Witness	6579	25949	Person	17439
50864	Offender	6579	25949	Person	3903
50867	Victim	6579	25951	Person	21687
50866	Suspect	6579	25950	Person	2681
50873	Victim	6579	25953	Person	15583
50868	Offender	6579	25951	Person	15753
50871	Witness	6579	25952	Person	21689
50863	Suspect	6579	25948	Person	21686
50872	Witness	6579	25953	Person	8966
50861	Witness	6579	25946	Person	2028
50870	Offender	6579	25952	Person	12074
50862	Offender	6579	25947	Person	21685
50878	Witness	6580	25956	Person	10504
50875	Witness	6580	25954	Person	12848
50879	Victim	6580	25956	Person	21690
50881	Suspect	6580	25957	Person	21410
50874	Witness	6580	25954	Person	17985
50876	Witness	6580	25954	Person	18294
50877	Offender	6580	25955	Person	19822
50880	Suspect	6580	25957	Person	21691
50886	Victim	6581	25961	Person	21692
50890	Victim	6581	25964	Person	10827
50891	Witness	6581	25964	Person	3712
50884	Witness	6581	25960	Person	10809
50883	Witness	6581	25959	Person	18340
50888	Offender	6581	25963	Person	2027
50885	Witness	6581	25961	Person	1052
50887	Offender	6581	25962	Person	21693
50882	Suspect	6581	25958	Person	11364
50889	Offender	6581	25964	Person	15931
50897	Suspect	6582	25967	Person	1395
50893	Victim	6582	25965	Person	21695
50899	Offender	6582	25967	Person	13581
50896	Offender	6582	25966	Person	3350
50892	Offender	6582	25965	Person	21694
50895	Victim	6582	25966	Person	17633
50898	Offender	6582	25967	Person	21696
50894	Witness	6582	25965	Person	10960
50900	Victim	6583	25968	Person	21697
50910	Witness	6583	25972	Person	21706
50911	Witness	6583	25972	Person	8139
50904	Suspect	6583	25969	Person	21699
50908	Victim	6583	25971	Association	1062
50901	Offender	6583	25968	Person	21698
50906	Witness	6583	25970	Person	21701
50902	Offender	6583	25968	Person	13158
50909	Victim	6583	25971	Association	1110
50903	Victim	6583	25969	Person	7350
50907	Victim	6583	25970	Person	21702
50905	Witness	6583	25969	Person	21700
50913	Victim	6584	25973	Association	1101
50912	Victim	6584	25973	Person	12863
50914	Offender	6584	25974	Person	8338
50915	Victim	6584	25974	Person	7315
50918	Witness	6585	25976	Person	10719
50919	Suspect	6585	25977	Person	21708
50922	Offender	6585	25978	Person	21710
50923	Offender	6585	25978	Person	8939
50926	Victim	6585	25980	Person	21256
50927	Suspect	6585	25980	Person	21711
50920	Witness	6585	25977	Person	21709
50921	Offender	6585	25977	Person	18206
50925	Victim	6585	25979	Person	7001
50924	Suspect	6585	25979	Person	9977
50916	Suspect	6585	25975	Person	5051
50917	Witness	6585	25975	Person	8988
50937	Witness	6586	25985	Person	14449
50932	Suspect	6586	25983	Person	21716
50934	Victim	6586	25984	Person	16654
50935	Victim	6586	25984	Person	8736
50936	Offender	6586	25984	Person	21717
50931	Offender	6586	25983	Person	21715
50933	Victim	6586	25983	Person	7005
50940	Suspect	6586	25986	Person	21719
50938	Witness	6586	25985	Person	21718
