id	contextId	type	date
21073	5484	Forensic	2017-05-14
21074	5484	Research	2017-07-03
21069	5484	Observation	2017-04-25
21070	5484	Research	2017-05-28
21068	5484	Forensic	2017-05-19
21076	5485	Interview	2001-06-13
21079	5485	Interview	2001-04-17
21081	5485	Research	2001-03-31
21078	5485	Forensic	2001-08-08
21080	5485	Observation	2001-04-17
21077	5485	Observation	2001-03-16
21075	5485	Observation	2001-10-24
21088	5486	Interview	2011-05-01
21089	5486	Research	2010-01-30
21084	5486	Forensic	2011-11-13
21082	5486	Research	2010-04-12
21086	5486	Research	2010-12-08
21085	5486	Interview	2010-02-12
21087	5486	Research	2010-10-29
21083	5486	Interview	2010-10-17
21093	5487	Observation	1999-06-02
21092	5487	Observation	1999-06-16
21094	5487	Research	1999-08-14
21091	5487	Forensic	1999-11-04
21090	5487	Interview	1999-07-23
21095	5487	Forensic	2000-12-21
21096	5488	Observation	2002-09-25
21098	5488	Forensic	2003-03-18
21097	5488	Forensic	2002-04-22
21101	5489	Observation	2019-03-16
21102	5489	Interview	2019-08-01
21099	5489	Research	2018-11-22
21100	5489	Research	2020-07-24
21103	5489	Interview	2019-03-30
21104	5489	Forensic	2019-08-27
21107	5490	Interview	2019-02-09
21106	5490	Forensic	2020-08-13
21105	5490	Observation	2020-01-28
21108	5491	Observation	2006-07-15
21112	5491	Forensic	2006-03-19
21110	5491	Forensic	2007-09-06
21111	5491	Research	2006-04-01
21109	5491	Forensic	2007-07-21
21114	5492	Forensic	2018-07-01
21116	5492	Observation	2019-04-04
21115	5492	Forensic	2019-07-19
21113	5492	Forensic	2018-02-09
21118	5493	Observation	2017-01-10
21117	5493	Interview	2016-08-31
21125	5494	Forensic	2015-06-14
21122	5494	Interview	2016-05-03
21121	5494	Observation	2015-03-30
21123	5494	Observation	2015-03-20
21120	5494	Forensic	2016-01-08
21119	5494	Interview	2014-08-23
21126	5494	Forensic	2016-01-20
21124	5494	Interview	2016-08-05
21131	5495	Observation	2012-12-05
21128	5495	Interview	2012-09-08
21127	5495	Observation	2012-05-22
21129	5495	Interview	2011-12-25
21130	5495	Research	2012-09-24
21132	5496	Interview	2017-10-10
21133	5496	Forensic	2018-09-12
21136	5497	Interview	2013-02-21
21134	5497	Observation	2013-02-07
21135	5497	Interview	2013-06-07
21138	5498	Observation	2010-09-16
21139	5498	Interview	2010-12-11
21137	5498	Forensic	2009-10-27
21140	5498	Interview	2010-03-06
21144	5499	Research	2007-10-15
21147	5499	Forensic	2006-07-23
21141	5499	Research	2006-01-20
21142	5499	Forensic	2007-07-21
21145	5499	Observation	2006-11-16
21146	5499	Observation	2006-11-18
21143	5499	Research	2006-04-25
21149	5500	Forensic	2005-08-22
21151	5500	Interview	2006-01-26
21154	5500	Observation	2005-03-02
21153	5500	Forensic	2004-12-26
21148	5500	Interview	2005-07-12
21150	5500	Research	2005-01-10
21152	5500	Observation	2004-05-22
21155	5500	Interview	2004-05-01
21158	5501	Observation	2007-03-09
21157	5501	Observation	2008-08-10
21156	5501	Observation	2008-09-23
21164	5502	Interview	2007-07-07
21159	5502	Research	2006-11-30
21163	5502	Interview	2008-05-01
21162	5502	Interview	2007-09-13
21165	5502	Interview	2007-08-29
21161	5502	Research	2008-01-17
21160	5502	Interview	2008-08-15
21171	5503	Observation	2003-10-09
21166	5503	Research	2004-04-20
21170	5503	Interview	2003-12-05
21167	5503	Forensic	2003-10-06
21169	5503	Observation	2003-01-20
21168	5503	Research	2004-07-16
21172	5503	Research	2003-12-19
21173	5504	Interview	2011-09-01
21175	5505	Observation	2001-02-16
21176	5505	Observation	2000-07-16
21174	5505	Research	1999-07-18
21178	5506	Interview	2007-05-18
21180	5506	Forensic	2006-10-14
21181	5506	Interview	2007-03-25
21177	5506	Forensic	2007-05-31
21182	5506	Research	2007-08-18
21179	5506	Research	2007-03-23
21183	5507	Interview	2008-04-24
21187	5508	Observation	2016-09-21
21186	5508	Observation	2017-06-01
21188	5508	Forensic	2016-05-07
21185	5508	Interview	2017-02-26
21184	5508	Forensic	2018-03-14
21190	5509	Observation	2002-03-03
21192	5509	Interview	2002-07-06
21193	5509	Interview	2003-01-10
21191	5509	Observation	2003-11-03
21189	5509	Forensic	2002-02-03
21198	5510	Observation	2015-08-16
21194	5510	Interview	2014-10-22
21195	5510	Forensic	2014-03-02
21196	5510	Observation	2014-08-25
21197	5510	Research	2015-08-20
21200	5511	Observation	2012-01-08
21199	5511	Forensic	2012-11-27
21203	5512	Interview	2004-06-29
21201	5512	Observation	2003-12-28
21202	5512	Research	2003-10-19
21204	5512	Research	2002-09-22
21210	5513	Forensic	2005-03-13
21207	5513	Research	2005-02-08
21206	5513	Research	2006-03-13
21205	5513	Interview	2005-04-19
21209	5513	Observation	2005-12-20
21208	5513	Observation	2004-07-20
21211	5513	Interview	2004-11-08
21218	5514	Interview	2007-11-03
21212	5514	Observation	2007-09-16
21216	5514	Research	2006-12-10
21215	5514	Interview	2008-04-06
21213	5514	Forensic	2007-07-25
21214	5514	Interview	2007-09-03
21217	5514	Research	2006-08-30
21219	5515	Research	2008-04-15
21220	5515	Forensic	2009-07-31
21221	5516	Observation	1999-09-07
21222	5517	Observation	1999-05-06
21224	5517	Forensic	2000-07-29
21226	5517	Research	2001-01-25
21225	5517	Forensic	2000-06-04
21223	5517	Interview	2000-10-23
21232	5518	Interview	2000-10-08
21229	5518	Forensic	2001-04-01
21231	5518	Observation	2000-06-15
21233	5518	Observation	2002-05-03
21230	5518	Forensic	2000-11-19
21228	5518	Observation	2001-11-13
21227	5518	Observation	2000-11-01
21239	5519	Interview	2006-01-03
21235	5519	Observation	2006-07-07
21237	5519	Interview	2006-07-01
21234	5519	Observation	2007-01-04
21236	5519	Observation	2007-07-27
21238	5519	Observation	2006-06-11
21240	5519	Interview	2006-03-14
21241	5520	Observation	2014-07-11
21242	5520	Research	2014-02-21
21244	5520	Observation	2014-07-30
21243	5520	Research	2015-02-28
21245	5521	Interview	2011-04-26
21246	5521	Research	2010-07-02
21249	5522	Research	2012-07-17
21253	5522	Forensic	2012-07-23
21251	5522	Research	2011-03-04
21248	5522	Forensic	2012-02-24
21250	5522	Research	2011-11-09
21252	5522	Forensic	2012-09-22
21247	5522	Observation	2010-11-07
21254	5523	Observation	2018-10-01
21256	5523	Forensic	2019-02-22
21255	5523	Research	2019-09-06
21261	5524	Observation	2002-02-26
21258	5524	Observation	2000-08-11
21262	5524	Observation	2001-04-11
21257	5524	Research	2000-09-03
21259	5524	Interview	2000-09-13
21260	5524	Interview	2001-10-28
21264	5524	Observation	2001-06-09
21263	5524	Interview	2002-04-25
21267	5525	Observation	2006-01-24
21265	5525	Research	2005-06-29
21269	5525	Observation	2005-10-03
21268	5525	Observation	2005-10-16
21266	5525	Research	2005-08-26
21270	5526	Forensic	2014-09-27
21271	5526	Interview	2015-03-05
21273	5527	Observation	2002-07-02
21274	5527	Forensic	2002-08-06
21276	5527	Observation	2002-12-12
21275	5527	Forensic	2004-04-07
21272	5527	Interview	2003-07-18
21277	5528	Observation	2018-11-12
21278	5528	Observation	2019-11-13
21281	5529	Interview	2006-10-09
21280	5529	Research	2007-01-26
21282	5529	Forensic	2005-12-05
21279	5529	Observation	2006-02-12
21284	5529	Observation	2006-03-06
21283	5529	Research	2006-12-08
21286	5530	Interview	2013-08-04
21285	5530	Observation	2014-10-23
21287	5530	Research	2013-10-28
21288	5531	Research	2000-04-01
21289	5532	Forensic	2017-03-08
21290	5532	Forensic	2016-10-26
21291	5532	Forensic	2016-06-21
21292	5533	Interview	2003-07-11
21293	5534	Research	2020-06-30
21295	5534	Forensic	2019-06-24
21294	5534	Observation	2018-11-14
21301	5535	Observation	2017-08-30
21296	5535	Research	2017-11-16
21297	5535	Observation	2017-06-01
21299	5535	Research	2018-08-13
21300	5535	Interview	2018-08-16
21298	5535	Interview	2018-11-11
21308	5536	Research	2007-03-17
21303	5536	Forensic	2008-02-09
21304	5536	Observation	2008-11-06
21309	5536	Observation	2008-09-14
21305	5536	Forensic	2007-07-20
21306	5536	Forensic	2008-09-03
21302	5536	Research	2008-11-04
21307	5536	Research	2007-09-29
21310	5537	Forensic	2012-01-29
21315	5538	Interview	2018-05-19
21312	5538	Research	2017-03-06
21313	5538	Research	2018-04-27
21311	5538	Observation	2017-03-26
21314	5538	Observation	2018-09-12
21318	5538	Interview	2018-07-14
21316	5538	Observation	2017-07-03
21317	5538	Forensic	2017-11-13
21321	5539	Interview	2000-06-09
21325	5539	Observation	2000-06-22
21320	5539	Interview	2000-02-01
21322	5539	Observation	2000-10-26
21324	5539	Forensic	2000-06-16
21319	5539	Research	1999-11-30
21323	5539	Interview	2000-04-10
21326	5540	Forensic	2012-12-16
21330	5540	Research	2012-10-18
21331	5540	Observation	2012-08-18
21328	5540	Forensic	2012-02-19
21327	5540	Observation	2012-02-18
21332	5540	Research	2014-01-02
21329	5540	Interview	2012-12-22
21336	5541	Interview	2018-05-03
21338	5541	Observation	2017-05-11
21337	5541	Interview	2017-04-09
21339	5541	Interview	2017-07-21
21333	5541	Research	2018-06-19
21334	5541	Research	2017-12-05
21335	5541	Interview	2017-10-23
21340	5541	Forensic	2017-08-17
21347	5542	Forensic	2001-11-14
21341	5542	Forensic	2002-01-24
21342	5542	Forensic	2002-05-08
21343	5542	Observation	2001-07-02
21345	5542	Interview	2002-06-21
21344	5542	Interview	2001-08-09
21346	5542	Observation	2002-05-23
21348	5543	Forensic	2006-02-02
21350	5543	Interview	2005-08-06
21349	5543	Observation	2005-12-17
21351	5544	Observation	2013-09-11
21352	5544	Forensic	2013-03-19
21357	5545	Forensic	2008-12-13
21356	5545	Interview	2009-02-24
21354	5545	Interview	2009-03-03
21353	5545	Interview	2007-05-22
21355	5545	Observation	2007-12-11
21360	5546	Observation	2007-05-18
21359	5546	Forensic	2008-11-08
21358	5546	Observation	2007-12-07
21361	5547	Forensic	2012-03-23
21367	5547	Interview	2011-12-08
21363	5547	Observation	2012-07-29
21364	5547	Observation	2012-03-14
21366	5547	Forensic	2011-05-17
21362	5547	Observation	2012-01-15
21365	5547	Interview	2012-06-12
21368	5548	Interview	2015-11-22
21371	5548	Observation	2016-01-03
21370	5548	Forensic	2016-03-26
21369	5548	Observation	2015-02-17
21375	5549	Interview	2014-06-22
21372	5549	Interview	2014-06-30
21373	5549	Forensic	2014-03-05
21374	5549	Observation	2014-09-04
21376	5549	Research	2014-08-10
21378	5550	Research	2016-09-14
21382	5550	Forensic	2017-01-06
21384	5550	Research	2015-02-09
21381	5550	Forensic	2015-04-29
21377	5550	Interview	2016-02-04
21380	5550	Research	2015-02-05
21379	5550	Research	2016-05-11
21383	5550	Research	2016-09-13
21389	5551	Interview	2018-06-17
21391	5551	Research	2019-02-19
21385	5551	Interview	2019-06-24
21386	5551	Research	2019-07-08
21387	5551	Forensic	2020-02-11
21390	5551	Interview	2019-08-18
21388	5551	Observation	2019-04-21
21396	5552	Forensic	2003-08-07
21395	5552	Research	2002-11-16
21392	5552	Observation	2002-06-18
21393	5552	Interview	2003-05-22
21394	5552	Forensic	2003-06-14
21397	5552	Forensic	2002-08-17
21398	5553	Forensic	1999-10-19
21399	5553	Forensic	2000-09-27
21403	5553	Forensic	1999-07-09
21401	5553	Research	2000-07-18
21404	5553	Research	2000-10-30
21402	5553	Observation	1999-11-14
21400	5553	Observation	2001-04-29
21411	5554	Forensic	2001-08-15
21406	5554	Forensic	2000-11-25
21410	5554	Observation	2000-01-07
21405	5554	Observation	2000-11-15
21409	5554	Forensic	1999-12-30
21407	5554	Research	2001-09-13
21408	5554	Research	2001-03-03
21415	5555	Research	2010-04-22
21412	5555	Forensic	2010-11-26
21414	5555	Interview	2010-09-24
21413	5555	Research	2011-12-11
21416	5556	Research	2009-04-17
21418	5557	Research	2017-01-02
21417	5557	Observation	2017-07-13
21419	5557	Research	2017-02-15
21420	5557	Observation	2017-10-07
21421	5557	Interview	2017-02-27
21428	5558	Forensic	2005-06-09
21423	5558	Forensic	2005-11-10
21426	5558	Observation	2005-02-06
21422	5558	Forensic	2005-08-29
21424	5558	Research	2005-08-16
21425	5558	Research	2004-09-30
21427	5558	Research	2004-12-15
21429	5558	Research	2004-08-24
21433	5559	Research	2008-03-13
21430	5559	Forensic	2008-06-27
21431	5559	Interview	2009-12-08
21432	5559	Research	2009-01-25
21437	5560	Research	2002-11-10
21441	5560	Research	2003-06-11
21438	5560	Research	2004-08-18
21439	5560	Interview	2002-11-06
21435	5560	Observation	2004-05-31
21436	5560	Interview	2003-02-11
21440	5560	Forensic	2003-10-24
21434	5560	Observation	2003-07-10
21443	5561	Research	2009-03-20
21444	5561	Forensic	2009-10-11
21442	5561	Interview	2009-02-23
21447	5562	Research	2017-01-19
21449	5562	Forensic	2016-06-11
21445	5562	Forensic	2016-03-21
21446	5562	Interview	2016-02-20
21448	5562	Observation	2017-12-15
21450	5562	Research	2016-06-21
21453	5563	Interview	2009-01-02
21455	5563	Observation	2008-06-15
21451	5563	Interview	2008-10-30
21454	5563	Research	2007-10-02
21452	5563	Interview	2007-09-16
21456	5563	Research	2008-02-06
21458	5564	Interview	2016-10-04
21459	5564	Interview	2018-03-03
21464	5564	Forensic	2018-02-11
21462	5564	Observation	2017-08-14
21457	5564	Interview	2018-02-03
21461	5564	Research	2017-02-24
21463	5564	Observation	2017-11-30
21460	5564	Observation	2016-09-04
21465	5565	Forensic	2015-10-03
21466	5565	Observation	2014-11-26
21467	5565	Forensic	2016-07-07
21468	5565	Interview	2016-02-01
21469	5565	Forensic	2015-11-17
21471	5566	Forensic	2007-11-03
21470	5566	Interview	2007-10-31
21473	5567	Interview	2017-07-19
21472	5567	Interview	2015-09-26
21477	5568	Observation	2003-10-15
21479	5568	Interview	2004-11-18
21475	5568	Observation	2003-11-15
21478	5568	Research	2004-01-07
21474	5568	Observation	2004-11-12
21476	5568	Interview	2004-01-29
21481	5569	Interview	2001-10-30
21480	5569	Observation	2002-02-10
21485	5569	Interview	2002-06-25
21484	5569	Research	2003-09-10
21483	5569	Interview	2003-03-04
21482	5569	Interview	2003-01-23
21488	5570	Interview	2016-07-01
21487	5570	Interview	2017-09-07
21489	5570	Interview	2017-02-23
21486	5570	Interview	2017-06-05
21490	5571	Forensic	2014-09-26
21493	5571	Forensic	2013-09-05
21496	5571	Forensic	2014-01-01
21497	5571	Interview	2013-10-18
21491	5571	Research	2014-03-22
21495	5571	Interview	2015-02-21
21492	5571	Research	2014-04-19
21494	5571	Research	2013-09-08
21503	5572	Research	2005-07-10
21501	5572	Observation	2005-09-15
21500	5572	Research	2005-11-01
21499	5572	Research	2005-04-30
21498	5572	Interview	2005-08-22
21502	5572	Observation	2005-06-24
21504	5572	Forensic	2005-04-23
21506	5573	Observation	2017-11-12
21505	5573	Forensic	2017-09-13
21508	5574	Observation	2004-09-09
21507	5574	Observation	2005-08-05
21510	5575	Observation	2016-04-11
21512	5575	Interview	2015-08-28
21509	5575	Interview	2015-11-07
21511	5575	Observation	2016-09-15
21514	5576	Research	2004-03-12
21513	5576	Research	2004-06-27
21515	5576	Interview	2003-11-16
21516	5576	Observation	2004-06-28
21520	5577	Research	2017-12-21
21519	5577	Forensic	2017-09-09
21521	5577	Research	2018-02-08
21522	5577	Interview	2017-07-20
21523	5577	Interview	2017-02-27
21517	5577	Forensic	2016-09-29
21518	5577	Research	2017-12-28
21524	5578	Interview	2011-09-27
21525	5579	Forensic	2000-01-08
21528	5580	Forensic	2020-06-26
21526	5580	Observation	2020-03-01
21527	5580	Observation	2018-12-21
21530	5581	Forensic	2016-01-02
21531	5581	Research	2016-11-18
21529	5581	Forensic	2016-01-11
21533	5581	Forensic	2016-04-25
21532	5581	Interview	2016-12-23
21534	5582	Interview	2016-05-04
21538	5582	Interview	2017-08-28
21539	5582	Research	2016-12-13
21535	5582	Observation	2017-06-02
21537	5582	Observation	2015-10-18
21536	5582	Observation	2016-02-10
21546	5583	Interview	2000-05-22
21542	5583	Observation	2000-10-31
21544	5583	Forensic	2001-02-24
21540	5583	Research	2001-12-28
21545	5583	Interview	2001-06-20
21541	5583	Interview	2000-12-12
21543	5583	Research	2001-01-05
21547	5584	Observation	2004-02-23
21548	5585	Interview	2000-07-05
21549	5585	Observation	2000-04-01
21553	5586	Research	1999-11-06
21550	5586	Observation	2000-01-12
21551	5586	Forensic	1999-07-23
21554	5586	Observation	2001-02-05
21552	5586	Forensic	2000-07-07
21556	5587	Observation	2000-05-07
21559	5587	Research	2000-10-25
21561	5587	Forensic	2000-09-11
21557	5587	Forensic	2000-05-15
21555	5587	Forensic	2001-03-05
21558	5587	Interview	2001-05-02
21560	5587	Observation	1999-11-29
21562	5588	Forensic	2010-11-28
21566	5588	Research	2010-12-03
21565	5588	Research	2009-10-21
21564	5588	Forensic	2009-06-04
21563	5588	Observation	2009-07-21
21567	5588	Interview	2011-02-07
21569	5589	Observation	1999-12-15
21572	5589	Interview	2000-12-04
21568	5589	Observation	2000-02-22
21570	5589	Forensic	1999-11-01
21571	5589	Observation	2001-01-13
21577	5590	Interview	2018-08-24
21573	5590	Interview	2017-08-29
21575	5590	Research	2018-09-05
21576	5590	Forensic	2018-01-14
21574	5590	Research	2018-03-27
21580	5591	Forensic	2015-06-19
21581	5591	Forensic	2015-10-09
21578	5591	Observation	2016-06-14
21582	5591	Interview	2015-05-08
21579	5591	Forensic	2014-12-25
21585	5592	Observation	2005-01-15
21584	5592	Interview	2003-05-05
21587	5592	Interview	2003-12-27
21583	5592	Observation	2005-01-27
21586	5592	Research	2003-12-19
21589	5593	Research	2012-08-04
21591	5593	Research	2011-02-19
21588	5593	Interview	2011-07-11
21593	5593	Forensic	2012-09-08
21590	5593	Research	2011-01-08
21592	5593	Interview	2012-09-13
21596	5594	Interview	2004-02-11
21595	5594	Research	2002-11-26
21598	5594	Observation	2002-12-29
21600	5594	Interview	2002-08-28
21597	5594	Observation	2004-03-31
21594	5594	Interview	2004-07-25
21599	5594	Interview	2002-12-15
21602	5595	Research	2013-06-13
21605	5595	Research	2012-11-07
21604	5595	Forensic	2012-10-15
21601	5595	Research	2013-05-14
21603	5595	Observation	2012-03-05
21610	5596	Observation	2020-01-14
21607	5596	Forensic	2019-01-08
21609	5596	Forensic	2018-10-10
21608	5596	Observation	2019-03-09
21606	5596	Observation	2019-05-13
21611	5597	Observation	2018-04-28
21615	5598	Interview	2002-10-17
21613	5598	Interview	2002-10-22
21612	5598	Observation	2001-11-07
21614	5598	Forensic	2001-06-25
21616	5598	Observation	2001-07-10
21620	5599	Observation	2005-09-22
21618	5599	Interview	2006-01-17
21617	5599	Interview	2005-05-31
21619	5599	Research	2006-09-13
21621	5600	Research	2019-11-14
21622	5600	Research	2018-12-22
21623	5601	Forensic	2015-08-07
21624	5601	Forensic	2016-06-16
21625	5602	Research	2020-03-22
21626	5602	Interview	2018-09-06
21627	5602	Interview	2020-03-25
21628	5603	Observation	2012-04-28
21629	5603	Observation	2011-10-23
21630	5603	Interview	2012-05-19
21631	5604	Interview	2015-12-09
21634	5605	Forensic	2006-08-01
21636	5605	Research	2006-06-10
21637	5605	Interview	2005-11-23
21632	5605	Observation	2005-05-21
21635	5605	Interview	2006-05-13
21633	5605	Observation	2006-05-28
21642	5606	Interview	2010-03-17
21638	5606	Research	2009-08-17
21643	5606	Interview	2008-12-23
21641	5606	Observation	2009-10-15
21645	5606	Interview	2009-05-08
21639	5606	Research	2009-03-28
21640	5606	Research	2010-08-20
21644	5606	Research	2010-09-05
21646	5607	Forensic	2005-01-02
21647	5607	Observation	2004-06-06
21648	5608	Observation	2002-05-15
21650	5609	Interview	2018-01-15
21651	5609	Forensic	2019-03-28
21649	5609	Observation	2018-10-19
21652	5609	Forensic	2019-04-05
21656	5610	Forensic	2009-06-07
21658	5610	Observation	2010-03-12
21653	5610	Interview	2010-02-11
21655	5610	Forensic	2010-05-23
21659	5610	Research	2010-07-03
21654	5610	Observation	2010-06-10
21657	5610	Forensic	2010-05-22
21660	5611	Observation	2007-06-19
21666	5611	Forensic	2007-08-19
21661	5611	Forensic	2008-03-22
21663	5611	Observation	2007-11-11
21662	5611	Forensic	2007-01-08
21665	5611	Research	2006-08-16
21664	5611	Interview	2006-10-06
21667	5612	Research	2014-01-26
21668	5612	Interview	2013-01-20
21669	5612	Observation	2013-09-26
21670	5612	Forensic	2014-05-25
21673	5613	Observation	2014-05-14
21672	5613	Forensic	2013-02-23
21675	5613	Interview	2013-03-25
21671	5613	Observation	2013-06-05
21674	5613	Observation	2013-02-15
21679	5614	Observation	2012-03-08
21678	5614	Research	2012-10-10
21676	5614	Forensic	2012-10-03
21677	5614	Forensic	2011-05-13
21681	5614	Interview	2012-04-30
21680	5614	Research	2011-08-10
21682	5614	Interview	2011-11-29
21684	5615	Interview	2003-09-26
21683	5615	Forensic	2004-04-21
21685	5615	Forensic	2005-03-27
21687	5616	Interview	2010-11-27
21686	5616	Observation	2011-06-02
21689	5616	Interview	2010-06-19
21688	5616	Observation	2011-05-17
21690	5616	Observation	2010-03-19
21691	5616	Interview	2010-02-28
21692	5617	Observation	2000-05-08
21693	5617	Interview	2000-07-17
21698	5618	Forensic	2014-11-14
21696	5618	Interview	2015-07-08
21694	5618	Interview	2015-05-05
21695	5618	Interview	2015-10-22
21697	5618	Interview	2015-04-20
21700	5619	Forensic	2002-10-03
21701	5619	Interview	2001-11-29
21704	5619	Interview	2001-02-19
21702	5619	Research	2002-08-08
21699	5619	Observation	2001-11-16
21703	5619	Forensic	2001-06-23
21709	5620	Observation	2015-11-03
21708	5620	Forensic	2015-03-22
21705	5620	Interview	2016-09-03
21706	5620	Observation	2015-03-03
21707	5620	Research	2016-01-26
21710	5621	Research	2018-12-09
21712	5621	Forensic	2018-08-10
21711	5621	Observation	2018-06-13
21718	5622	Interview	2012-11-11
21713	5622	Forensic	2012-06-19
21714	5622	Forensic	2012-05-09
21715	5622	Observation	2011-11-21
21717	5622	Observation	2011-12-07
21716	5622	Forensic	2012-12-19
21719	5623	Forensic	2015-03-02
21723	5623	Interview	2014-06-19
21722	5623	Research	2013-09-04
21720	5623	Observation	2013-05-25
21721	5623	Research	2014-06-18
21725	5624	Interview	2007-12-06
21728	5624	Research	2007-11-21
21726	5624	Forensic	2008-07-26
21729	5624	Observation	2007-05-13
21724	5624	Forensic	2008-03-06
21727	5624	Forensic	2008-03-19
21730	5624	Interview	2008-01-19
21731	5625	Research	2009-10-12
21734	5625	Forensic	2011-03-16
21736	5625	Interview	2009-10-19
21735	5625	Observation	2010-06-02
21733	5625	Interview	2009-05-08
21732	5625	Interview	2010-07-25
21737	5626	Observation	2008-03-10
21741	5627	Research	2007-01-11
21744	5627	Forensic	2005-07-23
21739	5627	Observation	2006-01-30
21738	5627	Forensic	2005-10-01
21745	5627	Observation	2007-02-05
21742	5627	Forensic	2006-11-16
21740	5627	Forensic	2006-07-19
21743	5627	Forensic	2007-03-02
21746	5628	Forensic	2017-07-23
21748	5629	Research	2007-01-02
21747	5629	Forensic	2006-06-10
21749	5630	Research	2011-01-09
21750	5630	Observation	2011-12-06
21752	5631	Interview	2007-06-22
21756	5631	Observation	2006-08-30
21755	5631	Interview	2007-01-21
21751	5631	Forensic	2007-03-14
21754	5631	Interview	2007-09-29
21753	5631	Interview	2007-03-13
21761	5632	Interview	2016-06-10
21758	5632	Observation	2016-08-02
21760	5632	Observation	2015-02-18
21757	5632	Forensic	2016-03-03
21759	5632	Research	2015-04-01
21762	5633	Forensic	2001-08-21
21763	5634	Forensic	2013-04-25
21765	5635	Research	2013-05-13
21764	5635	Research	2012-11-04
21766	5636	Interview	2006-06-14
21770	5637	Interview	2015-11-25
21772	5637	Forensic	2015-12-18
21774	5637	Observation	2016-08-15
21773	5637	Forensic	2016-03-06
21767	5637	Interview	2015-11-09
21768	5637	Research	2015-03-31
21769	5637	Forensic	2016-08-04
21771	5637	Research	2016-05-12
21776	5638	Research	2014-01-23
21777	5638	Interview	2014-04-15
21775	5638	Research	2015-02-03
21778	5639	Research	2000-01-31
21783	5640	Interview	2010-01-14
21780	5640	Interview	2008-11-03
21781	5640	Interview	2010-01-20
21782	5640	Research	2010-04-26
21779	5640	Interview	2009-09-13
21785	5641	Interview	2018-08-12
21784	5641	Research	2020-05-10
21788	5642	Observation	2012-05-07
21793	5642	Observation	2012-04-14
21791	5642	Interview	2012-06-07
21786	5642	Interview	2012-05-04
21792	5642	Observation	2012-12-16
21789	5642	Observation	2013-03-08
21787	5642	Forensic	2012-03-04
21790	5642	Interview	2012-07-12
21794	5643	Interview	2018-02-22
21795	5643	Research	2017-03-15
21797	5643	Observation	2017-01-12
21796	5643	Observation	2016-11-02
21798	5644	Research	2005-03-17
21801	5644	Observation	2004-09-19
21799	5644	Interview	2003-08-28
21800	5644	Forensic	2004-05-09
21802	5644	Forensic	2004-06-23
21803	5645	Interview	2014-03-07
21806	5645	Interview	2014-10-11
21807	5645	Research	2014-06-06
21805	5645	Forensic	2014-05-29
21804	5645	Interview	2014-05-16
21809	5646	Research	2016-10-04
21811	5646	Research	2017-06-29
21814	5646	Interview	2016-10-11
21810	5646	Research	2016-03-31
21812	5646	Interview	2016-07-11
21808	5646	Interview	2015-12-22
21813	5646	Forensic	2016-09-29
21816	5647	Observation	2012-03-20
21815	5647	Forensic	2012-02-08
21819	5648	Interview	2009-01-10
21821	5648	Observation	2009-11-14
21817	5648	Interview	2009-11-03
21820	5648	Research	2010-03-08
21818	5648	Observation	2010-04-09
21825	5649	Research	2000-10-20
21822	5649	Research	1999-11-07
21827	5649	Forensic	2000-10-25
21824	5649	Interview	2001-04-16
21823	5649	Forensic	2000-02-16
21826	5649	Forensic	2000-01-04
21828	5649	Observation	2000-04-27
21829	5650	Forensic	2016-02-12
21831	5650	Observation	2015-08-25
21830	5650	Research	2017-03-06
21832	5650	Forensic	2016-05-17
21833	5651	Research	2003-07-02
21834	5651	Observation	2001-12-08
21836	5652	Interview	2000-11-12
21835	5652	Research	2000-09-03
21837	5652	Research	1999-11-14
21842	5653	Observation	2000-10-28
21843	5653	Research	2001-02-22
21841	5653	Interview	2001-01-14
21838	5653	Research	2000-11-26
21839	5653	Interview	1999-10-22
21840	5653	Forensic	2001-03-02
21845	5654	Research	2016-03-22
21844	5654	Forensic	2017-08-01
21846	5654	Research	2017-08-19
21847	5654	Observation	2017-03-28
21848	5654	Research	2016-05-06
21852	5655	Research	2008-09-07
21854	5655	Interview	2009-01-06
21853	5655	Forensic	2008-11-28
21856	5655	Observation	2008-06-01
21851	5655	Observation	2007-04-09
21855	5655	Forensic	2007-09-16
21850	5655	Forensic	2007-07-28
21849	5655	Research	2008-08-16
21864	5656	Observation	2011-05-19
21862	5656	Observation	2011-04-09
21859	5656	Forensic	2009-12-28
21861	5656	Forensic	2010-08-12
21857	5656	Interview	2011-11-27
21858	5656	Research	2011-03-11
21860	5656	Forensic	2011-11-21
21863	5656	Interview	2011-03-15
21865	5657	Observation	2006-06-13
21867	5657	Observation	2007-04-25
21866	5657	Interview	2007-02-19
21871	5658	Research	2014-05-06
21869	5658	Research	2015-05-10
21874	5658	Interview	2015-11-22
21872	5658	Research	2015-06-28
21870	5658	Observation	2015-09-27
21868	5658	Research	2015-10-06
21873	5658	Forensic	2016-01-26
21875	5658	Observation	2014-12-25
21876	5659	Research	2018-08-20
21877	5659	Observation	2018-09-15
21879	5659	Observation	2017-05-13
21880	5659	Interview	2017-11-15
21882	5659	Forensic	2018-07-29
21878	5659	Interview	2018-12-10
21881	5659	Interview	2017-07-14
21885	5660	Research	2010-11-24
21890	5660	Interview	2009-12-31
21884	5660	Interview	2010-06-14
21886	5660	Interview	2010-08-08
21887	5660	Observation	2011-10-22
21889	5660	Interview	2010-01-07
21888	5660	Research	2009-12-06
21883	5660	Interview	2010-06-01
21892	5661	Interview	2014-08-28
